timestamp,duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,dst_host_srv_count,src_ip,dst_ip,src_port,dst_port,label
2025-08-26 20:21:10.753234,0.11604308810021897,6,http,SF,69.7909491424668,86.11803992677277,6,5,7,3,192.168.1.37,10.0.0.12,33583,21,Normal
2025-08-26 20:21:10.753234,0.06192963198226696,6,http,SF,1329.8629479229337,33.64541150061822,5,2,10,2,203.0.113.35,192.168.1.48,47902,443,Normal
2025-08-26 20:21:24.753234,0.01248892793830356,6,smtp,SF,335.50244183119685,192.42928421529766,6,2,10,6,192.168.1.48,10.0.0.13,37312,68,Normal
2025-08-26 20:21:40.753234,0.26813352137837504,6,https,SF,23299.53784852849,74.31307495931773,2,1,13,4,192.168.1.1,10.0.0.6,60414,68,Normal
2025-08-26 20:21:43.753234,0.33955552028020464,6,dns,SF,3.800085761530541,1715.6963861217625,5,4,13,3,203.0.113.1,192.168.1.7,56663,80,Normal
2025-08-26 20:21:50.753234,0.005018084267541185,6,ftp,RSTR,95.85812665855585,27.869747637063107,7,3,11,3,192.168.1.45,10.0.0.14,54971,53,Normal
2025-08-26 20:21:53.753234,0.2152891753648465,6,dhcp,SF,226.87635888779343,47.26655263414129,8,1,14,4,192.168.1.42,10.0.0.10,30774,21,Normal
2025-08-26 20:21:53.753234,0.07704724411648729,6,https,SF,5974.197712738247,124.33903313544876,3,3,12,6,192.168.1.11,10.0.0.6,33209,25,Normal
2025-08-26 20:22:00.753234,0.3108373024643076,6,ssh,SF,8.088841823750133,11.279349804960773,6,5,10,3,192.168.1.46,10.0.0.5,28779,80,Normal
2025-08-26 20:22:03.753234,0.057481266761740125,6,https,SF,21.49811497205217,49.26273747766687,4,5,6,3,192.168.1.12,10.0.0.17,32227,21,Normal
2025-08-26 20:22:03.753234,0.3522637582703157,17,http,SH,165.68312365388488,50.099651314472176,6,6,13,6,203.0.113.58,192.168.1.37,49229,21,Normal
2025-08-26 20:22:11.753234,0.14668761029433053,6,dns,SF,12.852768981468875,11.761832472123054,5,2,15,5,203.0.113.24,192.168.1.13,29725,21,Normal
2025-08-26 20:22:36.753234,0.8281031453412921,6,ssh,SF,90.28747039209591,42.91112648375247,4,4,12,7,192.168.1.12,10.0.0.7,61174,21,Normal
2025-08-26 20:22:41.753234,0.04438332403178368,17,https,SF,5.635706918416005,651.5572253477593,4,2,5,6,192.168.1.27,10.0.0.15,25342,443,Normal
2025-08-26 20:22:43.753234,0.1251397301985515,6,https,S3,1620.420525100135,2.7123479725274606,4,3,10,3,192.168.1.40,10.0.0.4,57697,53,Normal
2025-08-26 20:22:54.753234,0.03613328551109892,6,dns,SF,4265.520866079577,1129.1511762550501,4,4,13,7,203.0.113.22,192.168.1.6,5189,443,Normal
2025-08-26 20:22:56.753234,0.775857119145217,6,http,SF,4585.311784198598,51.99354933097097,5,2,14,5,192.168.1.25,10.0.0.4,15293,80,Normal
2025-08-26 20:22:58.753234,0.6295001121482982,6,dhcp,SF,201.64649056746532,285.434933835718,4,1,13,3,192.168.1.22,10.0.0.1,33798,443,Normal
2025-08-26 20:23:13.753234,0.08949821101844667,6,ssh,SF,210.71675174459517,1101.7879511391297,4,0,16,4,192.168.1.31,10.0.0.16,32506,67,Normal
2025-08-26 20:23:22.753234,0.32362882171317436,6,http,SF,144.83215339409554,22.673924736943246,3,4,7,0,192.168.1.7,10.0.0.1,31479,67,Normal
2025-08-26 20:23:38.753234,0.5098452217917664,17,dns,RSTR,830.5205523389615,365.02993472969194,2,6,11,3,192.168.1.49,10.0.0.1,44034,25,Normal
2025-08-26 20:24:06.753234,0.24303970820595241,17,https,SF,1849.625950733392,10.820123853150353,6,7,7,3,192.168.1.3,10.0.0.4,6034,80,Normal
2025-08-26 20:24:55.753234,0.22628382305818381,6,dhcp,RSTR,618.0969143301796,9.066174193014271,3,6,5,4,192.168.1.1,10.0.0.13,9464,22,Normal
2025-08-26 20:25:03.753234,0.08306311363137094,6,ftp,SF,241.08838484647694,90.78048491100513,8,4,7,4,192.168.1.49,10.0.0.9,52786,21,Normal
2025-08-26 20:25:10.753234,0.029317842142482217,6,ftp,SF,608.4072151359769,107.74283542630582,8,0,11,6,203.0.113.61,192.168.1.49,14988,67,Normal
2025-08-26 20:25:21.753234,0.6825369675583568,6,smtp,RSTR,145.32651414248662,1021.6827190198455,3,0,13,3,192.168.1.28,10.0.0.11,40769,22,Normal
2025-08-26 20:25:27.753234,0.692032328294528,6,ftp,SF,10.14782067557047,7.766865258719778,2,2,7,8,192.168.1.22,10.0.0.11,36219,80,Normal
2025-08-26 20:25:35.753234,0.3008009758448654,17,dns,REJ,45.46469459463725,483.33534623870287,6,1,11,4,203.0.113.47,192.168.1.43,6530,443,Normal
2025-08-26 20:25:48.753234,0.12421395294339717,6,dns,RSTR,227.21758974406427,64.4445954384149,4,3,14,7,192.168.1.40,10.0.0.2,35956,21,Normal
2025-08-26 20:25:49.753234,0.12887028474349319,1,dns,S3,26.029555387676965,111.79337103696784,6,5,13,3,203.0.113.43,192.168.1.7,64656,53,Normal
2025-08-26 20:25:53.753234,0.3883396289181354,17,ssh,SF,22.65850924413324,2.0315457891600683,6,7,12,5,192.168.1.45,10.0.0.13,38625,21,Normal
2025-08-26 20:25:57.753234,0.6822292047321756,17,smtp,SF,510.9840038447272,93.2931606730414,5,4,13,4,192.168.1.9,10.0.0.1,15652,443,Normal
2025-08-26 20:26:04.753234,0.654339770818984,6,ssh,SF,578.8175573832625,645.8897226123019,6,2,8,9,192.168.1.34,10.0.0.9,41310,443,Normal
2025-08-26 20:26:25.753234,0.45406865757927095,6,dhcp,SF,268.1003006835291,77.99266985399504,2,1,7,9,203.0.113.97,192.168.1.16,30939,53,Normal
2025-08-26 20:26:44.753234,0.3081932080703115,6,ftp,SF,54.84603537881937,68.88916141948803,7,6,9,4,192.168.1.40,10.0.0.16,43178,25,Normal
2025-08-26 20:27:13.753234,0.026367517858825216,6,dhcp,SF,75.54374292332656,5787.832325107289,5,8,5,2,192.168.1.43,10.0.0.7,42695,21,Normal
2025-08-26 20:27:17.753234,0.05288826440502345,6,ftp,SF,601.8968972730344,12.903373761545806,100,1,7,1,192.168.1.41,10.0.0.11,53445,68,BruteForce
2025-08-26 20:27:30.753234,0.6864691500532517,6,https,SF,24.451451727634446,4.019916930378095,6,1,11,2,192.168.1.24,10.0.0.2,11558,443,Normal
2025-08-26 20:27:50.753234,0.27974818408967683,6,ssh,RSTR,8.086577927466262,6.092006773675891,7,0,12,5,203.0.113.95,192.168.1.21,3758,53,Normal
2025-08-26 20:27:57.753234,0.0027718816832983228,6,http,RSTO,409.2767803523223,2696.332155570319,3,3,9,3,192.168.1.15,10.0.0.16,19225,68,Normal
2025-08-26 20:28:22.753234,0.0320990704307848,17,dhcp,SF,116.88613486928277,51.79563211788786,2,2,11,8,192.168.1.40,10.0.0.3,34229,21,Normal
2025-08-26 20:28:32.753234,0.3267487161870723,6,https,RSTR,2027.243272740798,714.1445441050962,8,4,6,5,192.168.1.31,10.0.0.4,32255,25,Normal
2025-08-26 20:28:34.753234,0.0015223311155391007,6,ssh,SF,17.6277665252049,66.57715400844081,8,4,8,4,192.168.1.19,10.0.0.7,15758,443,Normal
2025-08-26 20:28:37.753234,0.05259474483125971,6,dns,SF,1273.3064423532235,315.2216524171745,9,3,11,4,192.168.1.34,10.0.0.19,3569,53,Normal
2025-08-26 20:29:11.753234,0.2387093538416795,1,smtp,SF,46.174313442849765,57.66804779115499,2,1,8,10,192.168.1.46,10.0.0.17,19040,443,Normal
2025-08-26 20:29:13.753234,0.35319458599644377,6,dhcp,RSTR,709.2298975442002,107.11363803751841,4,3,8,7,192.168.1.32,10.0.0.3,24698,80,Normal
2025-08-26 20:29:15.753234,0.3166324446405746,6,ssh,SF,11.282046482198865,355.25099039448605,2,2,7,4,192.168.1.44,10.0.0.18,8685,67,Normal
2025-08-26 20:29:21.753234,0.07618496019240735,6,smtp,SF,5.98776249234603,11.58196619988013,8,3,10,6,203.0.113.60,192.168.1.11,39488,67,Normal
2025-08-26 20:29:24.753234,0.3736251866695616,1,dhcp,S3,299.4149073703092,254.86929178229164,5,4,3,2,203.0.113.15,192.168.1.31,17598,80,Normal
2025-08-26 20:29:31.753234,0.08124712771584178,17,smtp,SF,85.59599278133545,209.3206564482159,8,3,7,7,192.168.1.16,10.0.0.8,21935,67,Normal
2025-08-26 20:29:43.753234,0.11809047267542533,6,dhcp,S2,204.11420792993255,6.547371766876654,6,4,4,4,192.168.1.49,10.0.0.3,23409,22,Normal
2025-08-26 20:29:45.753234,0.4117072654997372,6,ftp,SF,21.091311088454184,30649.993322914514,7,4,9,7,192.168.1.46,10.0.0.1,49472,21,Normal
2025-08-26 20:29:50.753234,0.3146321442908304,6,http,RSTR,286.0475357593068,69.9009573804615,2,4,9,4,192.168.1.21,10.0.0.13,33876,67,Normal
2025-08-26 20:30:28.753234,0.5675868232390203,6,dhcp,S0,1896.6355879265038,17.545984064101415,5,3,13,3,192.168.1.15,10.0.0.9,27886,53,Normal
2025-08-26 20:30:31.753234,0.3215439864509287,6,ssh,SH,1330.526807821904,2808.271766378951,5,5,9,3,192.168.1.43,10.0.0.4,61932,80,Normal
2025-08-26 20:30:35.753234,0.2520132916761772,17,http,S3,38.49602930284537,11.881032811551774,2,3,12,5,192.168.1.35,10.0.0.16,34434,25,Normal
2025-08-26 20:30:37.753234,0.029507118434523145,1,smtp,SH,12.030511206220124,42.52681154347044,10,3,9,4,192.168.1.45,10.0.0.11,54009,67,Normal
2025-08-26 20:30:39.753234,0.137524892162106,6,ftp,SF,147.50567737525668,196.52021781534668,6,6,7,4,203.0.113.74,192.168.1.39,55355,80,Normal
2025-08-26 20:30:54.753234,0.09244804435764935,6,dhcp,RSTR,808.3253510176602,44.61020462399052,9,3,10,3,192.168.1.22,10.0.0.13,6561,22,Normal
2025-08-26 20:30:57.753234,0.08391006109872638,6,http,REJ,5.072159853968411,422.96013898837134,10,5,4,6,203.0.113.96,192.168.1.48,43307,67,Normal
2025-08-26 20:31:13.753234,1.0836928218488777,17,https,SF,502.10480406047213,438.48360144278354,5,1,4,4,192.168.1.42,10.0.0.18,49294,22,Normal
2025-08-26 20:31:23.753234,0.14981624911200714,17,smtp,S1,8271.453113119913,30.855989295855142,3,4,6,8,203.0.113.56,192.168.1.15,52821,22,Normal
2025-08-26 20:31:30.753234,0.6678165633745569,6,https,SF,533.4099990048338,2789.654307476538,4,2,10,4,192.168.1.8,10.0.0.10,30924,25,Normal
2025-08-26 20:31:35.753234,0.2992003157209449,6,dns,SF,6.612635042536076,79.66163488922493,6,15,13,2,192.168.1.6,10.0.0.11,55307,40743,PortScan
2025-08-26 20:31:56.753234,0.4751475758065199,6,http,SF,15.402276480511235,221.0824283353091,4,2,5,1,192.168.1.13,10.0.0.4,48484,22,Normal
2025-08-26 20:32:29.753234,0.20953059731663112,6,http,S0,37.341698741697826,67.91845057533718,1,8,9,3,192.168.1.9,10.0.0.11,15661,22,Normal
2025-08-26 20:32:43.753234,0.2580467707924755,17,http,SF,111.04733595477514,60.817192320723244,8,2,5,1,203.0.113.74,192.168.1.48,19410,53,Normal
2025-08-26 20:33:00.753234,0.20348803000250804,6,dns,SF,298.27719168817924,128.4603991601399,2,1,9,6,192.168.1.4,10.0.0.19,8460,443,Normal
2025-08-26 20:33:22.753234,0.06516446859757155,17,ssh,SF,626.9757442293079,5958.058407982985,8,3,11,8,192.168.1.25,10.0.0.14,36318,22,Normal
2025-08-26 20:33:39.753234,0.38452854091974115,6,smtp,S0,81.69965797150279,343.0126806246736,6,2,12,7,192.168.1.24,10.0.0.5,37430,67,Normal
2025-08-26 20:33:52.753234,0.09887321050987888,17,smtp,S1,247.65997913723064,18.031894007443928,6,4,12,5,192.168.1.39,10.0.0.19,59929,443,Normal
2025-08-26 20:34:11.753234,0.007384944324206584,6,dhcp,SF,17.067972140137396,173.7888127063357,7,3,11,2,192.168.1.26,10.0.0.1,45954,21,Normal
2025-08-26 20:34:11.753234,0.31109063588858216,17,dhcp,S0,36.16231567410966,48.22175824683343,4,2,12,11,192.168.1.30,10.0.0.11,3030,53,Normal
2025-08-26 20:34:39.753234,0.05848007106744681,6,dhcp,SF,871.2435795780958,1034.3882037015755,5,4,11,7,192.168.1.19,10.0.0.8,33702,80,Normal
2025-08-26 20:34:52.753234,0.8463249441819909,6,smtp,SF,366.6052340575424,118.58309172942414,9,2,11,4,192.168.1.30,10.0.0.5,64059,67,Normal
2025-08-26 20:35:11.753234,0.9232687238364069,6,ssh,SF,470.5482490369863,8.630075453631207,4,1,8,3,192.168.1.10,10.0.0.2,64887,22,Normal
2025-08-26 20:35:13.753234,0.7390529653901524,6,http,SF,18.567058516557292,334.811517893458,7,4,5,8,192.168.1.20,10.0.0.17,38952,443,Normal
2025-08-26 20:35:41.753234,0.13868621894921002,6,http,REJ,137.57790792522786,28.224253730969306,8,2,8,2,203.0.113.16,192.168.1.18,44102,80,Normal
2025-08-26 20:35:43.753234,0.004673194611583315,6,dns,S0,176.03601081636933,332.48241396093266,2,1,12,1,203.0.113.91,192.168.1.37,27417,25,Normal
2025-08-26 20:35:43.753234,0.7906570371995669,1,https,SF,283.13195433046286,1005.3500377725022,6,4,14,5,192.168.1.14,10.0.0.16,52067,80,Normal
2025-08-26 20:35:44.753234,0.16768148311591838,6,ssh,SF,1135.1553440085963,83.79407049990775,8,3,4,6,192.168.1.25,10.0.0.2,21451,443,Normal
2025-08-26 20:35:49.753234,1.0202526048366167,17,ftp,S1,162.43059189753885,107.42917120220844,5,2,14,3,203.0.113.43,192.168.1.10,48728,53,Normal
2025-08-26 20:35:56.753234,0.9941206428390615,1,ssh,SF,3571.2314321488193,208.76657794487303,10,4,10,6,203.0.113.27,192.168.1.47,45413,68,Normal
2025-08-26 20:35:56.753234,0.5752161051538257,6,dns,SF,2.914046698249845,39.450134729984846,5,4,10,5,203.0.113.29,192.168.1.45,3648,68,Normal
2025-08-26 20:35:59.753234,0.10463282045164808,6,https,S1,80.11220703146417,177.61576776661656,5,3,8,5,192.168.1.12,10.0.0.16,17275,80,Normal
2025-08-26 20:36:02.753234,0.14588757962960808,6,https,S1,1170.0073865490365,225.19911743204946,10,5,12,7,192.168.1.20,10.0.0.6,42074,67,Normal
2025-08-26 20:36:07.753234,0.5714179957434239,6,dhcp,SF,33.354139638072226,25.192693803827535,4,4,12,3,203.0.113.71,192.168.1.26,42552,22,Normal
2025-08-26 20:36:25.753234,0.11434386942921512,6,dhcp,SF,786.3974718339568,1629.5170645488256,3,2,10,5,192.168.1.44,10.0.0.16,53148,443,Normal
2025-08-26 20:36:29.753234,0.05571558488872643,1,https,SF,180.50561730672317,4.748811284421968,4,2,9,0,203.0.113.97,192.168.1.26,8032,80,Normal
2025-08-26 20:36:33.753234,0.24412109761806833,6,http,SF,6610.695215145436,746.0533092767845,5,2,9,4,192.168.1.34,10.0.0.10,23819,68,Normal
2025-08-26 20:36:35.753234,0.8253880412421125,6,ftp,S0,109.69088830522769,2342.547121941883,9,2,6,3,192.168.1.13,10.0.0.18,58457,53,Normal
2025-08-26 20:36:41.753234,0.35724767932738116,6,https,SF,112.3557538059349,719.0425731791006,4,1,8,9,192.168.1.9,10.0.0.11,32773,22,Normal
2025-08-26 20:36:43.753234,0.25323370093069664,17,smtp,SH,5444.611340498851,17.897470481607044,7,5,10,6,192.168.1.38,10.0.0.2,53771,67,Normal
2025-08-26 20:36:49.753234,0.030668459204796862,6,http,SF,72.0306136732442,837.2577318146135,2,5,16,8,203.0.113.91,192.168.1.20,21929,67,Normal
2025-08-26 20:37:23.753234,0.28635921465531533,6,ftp,SF,1227.2163799009847,9982.136136488372,4,3,14,4,192.168.1.11,10.0.0.19,34447,67,Normal
2025-08-26 20:37:25.753234,1.3831709243538952,6,smtp,SF,274.55770518549537,103.55618832603935,9,4,11,3,192.168.1.45,10.0.0.16,22746,53,Normal
2025-08-26 20:37:35.753234,0.045276175992679246,6,ftp,SF,1305.4949188629314,148.23269061237662,2,2,10,7,192.168.1.10,10.0.0.7,41644,80,Normal
2025-08-26 20:37:42.753234,0.21914859749445112,1,dns,SF,73.83646777013335,693.7492182353946,5,2,12,4,192.168.1.48,10.0.0.7,13653,21,Normal
2025-08-26 20:37:43.753234,0.6295825913702383,17,ftp,RSTO,119.93392211364544,25.913658858890457,7,4,9,6,192.168.1.1,10.0.0.12,60476,67,Normal
2025-08-26 20:37:55.753234,0.405010274506101,6,smtp,S1,71.1613806312893,6.903049096767151,4,0,14,2,192.168.1.37,10.0.0.4,38296,443,Normal
2025-08-26 20:38:06.753234,0.35822232759050193,6,ssh,S3,2.864224117669399,344.6148496932464,10,2,9,8,192.168.1.10,10.0.0.13,7973,67,Normal
2025-08-26 20:38:10.753234,0.36368626686734695,6,ftp,REJ,87.34574852935741,159.66399281216837,6,4,7,5,203.0.113.55,192.168.1.44,51305,22,Normal
2025-08-26 20:38:15.753234,0.13364770269448473,6,ssh,SH,89679.9691896927,18.67747493277012,6,2,8,3,203.0.113.8,192.168.1.7,36369,443,Normal
2025-08-26 20:38:22.753234,0.10426862528012855,6,ftp,S0,34.30623593839428,320.6653396054173,0,7,14,9,192.168.1.31,10.0.0.6,42807,25,Normal
2025-08-26 20:38:32.753234,0.4972123521779137,6,dns,SF,198.72731784048074,73.88626614432116,6,4,7,2,203.0.113.16,192.168.1.33,22342,80,Normal
2025-08-26 20:38:35.753234,0.49839845972610863,6,smtp,REJ,1607.331661276569,314.6043387032501,8,4,8,5,192.168.1.38,10.0.0.14,16649,68,Normal
2025-08-26 20:38:51.753234,0.6053850142103744,1,ftp,SF,421.1757822173825,216.43659089314815,2,3,5,5,203.0.113.81,192.168.1.47,44387,21,Normal
2025-08-26 20:38:54.753234,0.7333847885509909,6,https,SF,127.086012959338,194.14584686989733,5,6,5,3,192.168.1.3,10.0.0.4,26668,68,Normal
2025-08-26 20:39:14.753234,0.21482797107987112,1,dns,RSTO,24.81687388780329,144.2289602762914,3,1,13,3,192.168.1.32,10.0.0.10,48229,21,Normal
2025-08-26 20:39:28.753234,0.20885531326535975,6,https,S3,2656.3114544100076,4.450708243435406,4,3,11,4,192.168.1.12,10.0.0.13,10212,80,Normal
2025-08-26 20:39:34.753234,0.48028497969254624,6,dns,SF,1362.7232350664933,7.342787713689496,4,1,13,7,192.168.1.43,10.0.0.3,3184,68,Normal
2025-08-26 20:39:37.753234,0.3149157224663401,17,dns,SF,2532.798115513659,5402.694515281507,4,3,12,3,192.168.1.42,10.0.0.13,24728,443,Normal
2025-08-26 20:39:51.753234,0.3631651945534551,6,dhcp,SF,2073.666871302677,2365.253308289837,3,3,15,2,192.168.1.42,10.0.0.15,60040,25,Normal
2025-08-26 20:40:20.753234,0.47658584248626146,6,ftp,SF,8.541686961150829,85.247196685161,5,5,9,3,192.168.1.8,10.0.0.4,19303,21,Normal
2025-08-26 20:40:22.753234,0.6621970429040301,6,smtp,SF,73.43456661866738,350.0111534494634,9,4,8,1,192.168.1.32,10.0.0.17,55237,80,Normal
2025-08-26 20:40:30.753234,0.12374472214129625,6,dhcp,S2,276.4257579732663,5.254846563907501,9,1,13,1,192.168.1.38,10.0.0.19,21056,21,Normal
2025-08-26 20:40:36.753234,0.1412810366182669,1,smtp,SF,22.14544980768538,7.585289932383174,7,4,17,3,203.0.113.62,192.168.1.18,40407,80,Normal
2025-08-26 20:40:54.753234,0.029608811756208164,17,http,SF,42.084297658307705,0.40865476483818863,4,1,12,5,192.168.1.7,10.0.0.19,13555,22,Normal
2025-08-26 20:41:00.753234,0.2590242079828304,6,smtp,RSTO,534.4040112422407,17.14087362195932,3,2,11,1,192.168.1.31,10.0.0.14,51303,80,Normal
2025-08-26 20:41:05.753234,0.0109812312632571,6,ssh,SF,492.10679242580625,40.43775243824844,5,0,9,3,192.168.1.9,10.0.0.4,16460,80,Normal
2025-08-26 20:41:41.753234,0.18798208445463288,6,ftp,REJ,5022.871545469056,610.3949855188583,3,4,10,10,192.168.1.46,10.0.0.18,39266,53,Normal
2025-08-26 20:41:42.753234,0.23468837570613776,6,https,SF,35.07634880555496,93.09838061329975,5,3,13,12,192.168.1.45,10.0.0.1,12997,67,Normal
2025-08-26 20:41:58.753234,0.10128919809435674,6,smtp,REJ,23.10286108340109,252.52947264298388,3,2,12,8,192.168.1.35,10.0.0.17,30387,22,Normal
2025-08-26 20:41:59.753234,0.26808975904385257,6,https,SF,9860.472155110941,70.81855354735501,4,1,6,2,192.168.1.34,10.0.0.19,6342,67,Normal
2025-08-26 20:42:00.753234,0.009292518630442363,6,http,SF,90.78968475766199,113.32063752710421,4,5,12,6,192.168.1.42,10.0.0.4,45213,80,Normal
2025-08-26 20:42:27.753234,0.011419049784836814,6,ftp,SF,3.3190102074996064,71.50524136302452,3,1,8,4,192.168.1.14,10.0.0.4,37956,68,Normal
2025-08-26 20:42:36.753234,0.5188054108614407,6,smtp,S0,330.06836175480777,249.18825861150194,5,5,7,4,192.168.1.39,10.0.0.6,21746,80,Normal
2025-08-26 20:42:40.753234,0.1339755072623234,6,dhcp,SF,17.287664307928562,0.6214093293409458,5,1,5,7,192.168.1.29,10.0.0.11,17516,22,Normal
2025-08-26 20:42:42.753234,0.040766712389228396,6,https,SF,68.54197931579917,147.18712853341236,4,0,16,9,192.168.1.9,10.0.0.19,3061,25,Normal
2025-08-26 20:42:55.753234,0.2215960764837047,1,dhcp,S3,8.71210929952004,108.70250034567641,3,2,11,2,192.168.1.11,10.0.0.3,62834,68,Normal
2025-08-26 20:42:55.753234,0.44089438213372056,17,dns,SF,1370.5230062701107,4162.757661020082,6,1,7,2,192.168.1.49,10.0.0.2,27931,25,Normal
2025-08-26 20:42:58.753234,0.072935401028971,6,dhcp,RSTR,335.7682898973656,233.84794192334763,5,1,9,4,192.168.1.8,10.0.0.17,15959,53,Normal
2025-08-26 20:43:11.753234,0.29256588559694785,6,smtp,RSTR,11.25290059289013,3567.170786856759,4,2,12,10,192.168.1.35,10.0.0.6,34877,68,Normal
2025-08-26 20:43:23.753234,0.026763308696969187,17,http,SH,220.6761766902496,30.759990432481633,4,3,3,5,192.168.1.43,10.0.0.1,21603,22,Normal
2025-08-26 20:43:37.753234,0.01591952877309282,1,dhcp,S1,568.0401461555634,32.84178642273196,5,3,10,3,192.168.1.3,10.0.0.17,56561,443,Normal
2025-08-26 20:44:05.753234,0.22737268218765627,17,dns,SF,97.19197061979764,4259.525142060389,7,1,5,6,203.0.113.38,192.168.1.43,28580,21,Normal
2025-08-26 20:44:09.753234,0.23337313280842265,6,https,S0,4067.406776449431,92.33305396911322,6,3,13,5,192.168.1.9,10.0.0.19,59770,22,Normal
2025-08-26 20:44:18.753234,0.30436123446138474,1,https,S0,1191.515598042368,29.48477361830598,5,3,11,7,192.168.1.21,10.0.0.17,30914,68,Normal
2025-08-26 20:44:23.753234,0.38848816887500526,6,ftp,SF,56.620832434187776,154.87303179710744,7,2,9,6,203.0.113.46,192.168.1.39,1576,21,Normal
2025-08-26 20:44:37.753234,1.1170671026099979,17,dhcp,SF,94.31055253762214,217.2749560893889,9,5,6,6,192.168.1.14,10.0.0.4,10216,443,Normal
2025-08-26 20:44:42.753234,0.21788733576910688,1,dhcp,SF,12.512908359157457,1750.9253107615846,3,1,6,3,192.168.1.3,10.0.0.8,65060,53,Normal
2025-08-26 20:44:44.753234,0.11700591423179363,6,ftp,SF,4.986544529346239,29.80140479903181,3,6,6,6,192.168.1.10,10.0.0.10,4598,22,Normal
2025-08-26 20:45:13.753234,0.4756961939198059,1,https,RSTO,26.03121981279146,653.3199361918435,1,2,14,3,203.0.113.28,192.168.1.9,49447,22,Normal
2025-08-26 20:45:30.753234,0.09475543963084118,6,dns,S3,36.39718935929259,4936.4970823890635,4,1,10,2,192.168.1.14,10.0.0.19,31711,21,Normal
2025-08-26 20:45:33.753234,0.1733950293819904,1,dhcp,SH,2106.849024802528,1387.364918858599,4,3,12,5,192.168.1.9,10.0.0.14,64170,22,Normal
2025-08-26 20:45:40.753234,0.02451155057510097,6,ftp,SF,9.492392896777924,5522.422993789806,6,5,7,5,192.168.1.17,10.0.0.9,42631,22,Normal
2025-08-26 20:45:52.753234,0.007703282862442313,1,https,SF,180.313966940147,152.04721594448728,4,6,9,5,192.168.1.11,10.0.0.13,5919,68,Normal
2025-08-26 20:46:12.753234,0.9862139769805806,6,dns,RSTO,227.92674227740352,496.9273900207532,8,3,6,6,192.168.1.17,10.0.0.14,51337,22,Normal
2025-08-26 20:46:44.753234,0.5423302926345187,17,ssh,SF,36.08041249728532,31.570980442583053,9,4,11,5,203.0.113.19,192.168.1.35,24296,53,Normal
2025-08-26 20:46:49.753234,0.3571928198398025,6,smtp,RSTR,1140.2419564097488,20431.056195248806,4,30,17,4,192.168.1.41,10.0.0.9,13948,56985,PortScan
2025-08-26 20:46:56.753234,0.15775789333954257,6,dhcp,RSTO,79.42880692433224,892.9225581128334,1,1,12,6,203.0.113.90,192.168.1.42,31081,80,Normal
2025-08-26 20:47:16.753234,0.05709196084263262,6,ssh,S0,45.362469159808974,235.13858559337115,4,6,14,4,192.168.1.24,10.0.0.19,37653,443,Normal
